House_Size_sqft,Price_INR
2558.0,10540008.0
3061.0,12809327.0
2464.0,10487178.0
4251.0,17883540.0
3653.0,15381413.0
4666.0,19486791.0
1139.0,4576342.0
1801.0,7763130.0
3659.0,15111515.0
2677.0,11048514.0
4304.0,17885434.0
4323.0,18057173.0
4614.0,18952723.0
11386.0,47398185.0
3231.0,13733119.0
4158.0,17629934.0
2912.0,12323605.0
,11126757.0
,16850335.0
3145.0,12691416.0
4266.0,54510819.0
4164.0,16964703.0
2622.0,10971334.0
3192.0,13489861.0
2097.0,9425637.0
3862.0,16056399.0
4463.0,18602680.0
1924.0,8279121.0
432.0,1995000.0
4425.0,18481980.0
2966.0,12512746.0
3203.0,13231496.0
4296.0,18177200.0
4109.0,16779698.0
1119.0,5572145.0
4979.0,21128120.0
1372.0,5431919.0
4118.0,17215225.0
,19852451.0
4952.0,20552805.0
2607.0,11012900.0
4826.0,20686677.0
4720.0,19793649.0
3430.0,13838865.0
3975.0,16510830.0
3516.0,14602763.0
3685.0,15503678.0
1043.0,4338301.0
594.0,1834928.0
4396.0,18185718.0
888.0,3397353.0
2604.0,11206029.0
3057.0,12753896.0
,14839617.0
1502.0,6047880.0
1641.0,7244607.0
915.0,3663262.0
792.0,3122589.0
1030.0,4274911.0
4116.0,17354881.0
2247.0,9394584.0
3055.0,13137945.0
1379.0,5749003.0
4929.0,20904079.0
3802.0,16027406.0
,17550300.0
677.0,3378990.0
632.0,3001105.0
1952.0,8028366.0
3670.0,15380662.0
,11982358.0
3912.0,16484408.0
425.0,1817117.0
860.0,3763680.0
4164.0,17594839.0
3831.0,16197605.0
3883.0,16336006.0
2394.0,10246470.0
890.0,3800906.0
,6252844.0
3573.0,15419060.0
615.0,2713034.0
2123.0,9015765.0
1992.0,8099763.0
3006.0,12373675.0
558.0,2686111.0
3713.0,15765793.0
3241.0,13887468.0
2176.0,9198501.0
2452.0,10417646.0
2695.0,11275275.0
2096.0,8795182.0
3393.0,14125565.0
2869.0,12449917.0
2346.0,9639657.0
4209.0,17770063.0
3183.0,13321608.0
4044.0,17270343.0
2900.0,12248292.0
4045.0,17127450.0
3045.0,12851274.0
2749.0,11248149.0
2332.0,9959509.0
3694.0,15485041.0
2157.0,8830982.0
1516.0,5943945.0
2967.0,12216218.0
3899.0,16605027.0
892.0,4274962.0
3706.0,15600719.0
1019.0,3980781.0
3632.0,15379314.0
4223.0,18059815.0
2780.0,12252370.0
1946.0,8552435.0
3963.0,16711881.0
2005.0,8593523.0
4152.0,17221617.0
2290.0,9857085.0
1675.0,7315192.0
3143.0,12451423.0
2893.0,12193404.0
756.0,3622226.0
1269.0,5128430.0
1285.0,4759356.0
2401.0,10075899.0
1683.0,7391412.0
1019.0,4399983.0
1282.0,5392481.0
1196.0,4745507.0
4042.0,16646927.0
3825.0,16119831.0
1696.0,7105641.0
644.0,9419135.0
12981.0,54651466.0
1329.0,5358881.0
919.0,3936640.0
3612.0,15197527.0
2809.0,11298565.0
407.0,1583661.0
2925.0,12303019.0
3823.0,16022589.0
,10254522.0
4990.0,20981505.0
4682.0,19766606.0
4067.0,17131461.0
4071.0,17091232.0
3201.0,13492063.0
485.0,1928539.0
3515.0,14638294.0
4632.0,19483920.0
2868.0,11442892.0
4019.0,16768548.0
2036.0,8339348.0
3983.0,16479685.0
4409.0,18423233.0
,15247100.0
2618.0,10902465.0
2617.0,11060798.0
2769.0,11944926.0
4038.0,17619352.0
2903.0,11644035.0
1343.0,5360426.0
3237.0,13502188.0
3060.0,12893481.0
3336.0,14120561.0
4844.0,20161763.0
4347.0,17499096.0
2076.0,9029581.0
1596.0,6854000.0
4505.0,19134970.0
3187.0,13321004.0
1861.0,7921549.0
3718.0,15015703.0
1066.0,4156088.0
2576.0,11177477.0
10892.0,45755538.0
1000.0,4760784.0
3052.0,12525988.0
4822.0,21018044.0
4224.0,18549413.0
4306.0,17891724.0
1379.0,5655470.0
2851.0,12349801.0
1028.0,4148767.0
2029.0,8442118.0
4096.0,16983239.0
3830.0,15874116.0
4074.0,17146190.0
9262.0,38820156.0
,51250112.0
4769.0,20462127.0
515.0,2642803.0
2403.0,10246319.0
1092.0,4624129.0
9340.0,38949186.0
1505.0,6182441.0
3408.0,14640348.0
2561.0,10935576.0
553.0,2459184.0
4099.0,17365134.0
4810.0,20520748.0
4186.0,17854947.0
1464.0,6355622.0
4600.0,19215526.0
2313.0,10219913.0
1616.0,6641724.0
2801.0,11503572.0
,8953264.0
2360.0,9554634.0
3180.0,13531073.0
3271.0,13734131.0
1060.0,4790595.0
3035.0,12013087.0
2729.0,11525069.0
4354.0,18209738.0
11302.0,47366473.0
1532.0,6122198.0
1099.0,4628888.0
2438.0,10010187.0
4900.0,21035902.0
4957.0,103149942.0
2579.0,11126229.0
3238.0,13077493.0
1273.0,5612292.0
483.0,2266015.0
1822.0,7530504.0
3075.0,12859068.0
3580.0,14741175.0
4716.0,19714932.0
4375.0,18544388.0
1791.0,7321397.0
3618.0,15206435.0
4607.0,20113088.0
1014.0,3965161.0
3371.0,14257841.0
3965.0,16342856.0
3976.0,16253554.0
4970.0,21113788.0
670.0,2691938.0
4466.0,19237014.0
2868.0,12215959.0
1790.0,7282259.0
3754.0,15503713.0
4535.0,19263182.0
,16513528.0
2983.0,12204313.0
4473.0,74923076.0
3475.0,14782017.0
4306.0,17842313.0
689.0,3001715.0
2880.0,11705326.0
3652.0,14846902.0
678.0,3063531.0
3324.0,13913246.0
980.0,3912539.0
653.0,2596664.0
4676.0,19494333.0
1224.0,5751081.0
4232.0,17854029.0
1099.0,4657498.0
1780.0,7249954.0
4296.0,18279243.0
2073.0,8360910.0
3127.0,13289005.0
3556.0,15092428.0
3788.0,16214862.0
4707.0,19178847.0
783.0,3626773.0
741.0,3218343.0
2387.0,9799105.0
4459.0,18080037.0
3509.0,14615928.0
4482.0,18880449.0
4915.0,20186955.0
3198.0,13176300.0
3640.0,14908962.0
2388.0,9899171.0
3814.0,15692319.0
2249.0,10096877.0
,3220106.0
4013.0,16522930.0
3149.0,12937818.0
1535.0,6002730.0
605.0,2495901.0
4991.0,21494749.0
3850.0,16529206.0
4211.0,17745608.0
4022.0,16804145.0
3999.0,16961233.0
2951.0,12478145.0
4708.0,19903485.0
709.0,3037011.0
3108.0,13187043.0
2391.0,9616020.0
671.0,2782101.0
4042.0,17046456.0
4486.0,18710684.0
2222.0,8958071.0
3673.0,15428168.0
4938.0,21983969.0
4749.0,19698870.0
920.0,3821322.0
1376.0,6157616.0
4122.0,17844337.0
3951.0,16419213.0
4505.0,19210385.0
3173.0,13563976.0
2952.0,12246502.0
3232.0,13761888.0
4307.0,18037479.0
552.0,2130367.0
,14644520.0
3316.0,14122000.0
3200.0,12935460.0
,9000084.0
3010.0,12486153.0
4275.0,17891806.0
1504.0,6471587.0
2936.0,12419222.0
4599.0,19746023.0
4254.0,18233355.0
3894.0,15990631.0
2314.0,9689306.0
3472.0,13998364.0
1406.0,5606194.0
806.0,2756524.0
566.0,1906801.0
908.0,4233631.0
2061.0,8882013.0
4064.0,17253918.0
3889.0,16686401.0
1080.0,4719812.0
2924.0,12255368.0
2520.0,10407198.0
4757.0,20488095.0
1763.0,7796516.0
1731.0,7204361.0
2692.0,11535559.0
1938.0,7302319.0
3808.0,16237870.0
960.0,3881763.0
1499.0,7109546.0
5344.0,22790525.0
574.0,1818995.0
2556.0,10521810.0
2630.0,11064174.0
4687.0,19672668.0
4560.0,19125718.0
4320.0,18439420.0
1897.0,7805167.0
4254.0,17845101.0
3571.0,15456022.0
1967.0,8724066.0
1551.0,6807521.0
768.0,3120682.0
,1644203.0
5499.0,23083257.0
3890.0,16346536.0
2935.0,12316401.0
4573.0,19373489.0
3273.0,13854800.0
2224.0,9436472.0
1693.0,6970577.0
3786.0,15541519.0
3372.0,14370793.0
4322.0,18170607.0
1392.0,5969043.0
2786.0,11832217.0
2640.0,10479956.0
1876.0,8395653.0
3807.0,15819869.0
789.0,3725983.0
1399.0,6003197.0
2255.0,9147429.0
1058.0,4231308.0
3163.0,13077863.0
4063.0,16875117.0
1881.0,7369393.0
4131.0,17110661.0
851.0,3864415.0
2875.0,12395927.0
3622.0,15009523.0
1937.0,7573540.0
3493.0,14859876.0
1282.0,5060779.0
4808.0,19893392.0
4468.0,18680750.0
,12344259.0
3677.0,15206474.0
774.0,3040981.0
4946.0,20622618.0
4097.0,16993204.0
3462.0,14345074.0
3650.0,15238281.0
4995.0,21085007.0
4959.0,20902516.0
512.0,1987749.0
3597.0,15012392.0
2778.0,12070905.0
2324.0,10056790.0
2135.0,9131966.0
1824.0,7129400.0
3349.0,14097915.0
3568.0,14782958.0
916.0,3560247.0
3016.0,12559293.0
1287.0,5719523.0
3504.0,14983283.0
449.0,1699946.0
4351.0,18299586.0
3960.0,16505532.0
418.0,1683580.0
1873.0,8165867.0
4461.0,18717254.0
3006.0,12098044.0
851.0,3615807.0
4165.0,18037911.0
2838.0,11709600.0
4710.0,20246563.0
1949.0,8371039.0
3874.0,16623678.0
527.0,2476033.0
3161.0,13329538.0
4856.0,20211227.0
1815.0,7675702.0
601.0,2594155.0
2769.0,11921268.0
917.0,3176097.0
1741.0,26627925.0
2388.0,10100491.0
3945.0,16668819.0
4920.0,20403832.0
4202.0,17755583.0
3675.0,15638507.0
4054.0,16968387.0
2834.0,12331667.0
607.0,3034333.0
3033.0,12775135.0
4517.0,19223662.0
553.0,1813691.0
3766.0,16139211.0
4714.0,20238596.0
,7750979.0
3000.0,12785017.0
2595.0,10336935.0
4898.0,20335568.0
3954.0,16450704.0
2814.0,11376374.0
3249.0,13574403.0
2142.0,8905212.0
1706.0,7350233.0
4249.0,17391631.0
4568.0,19372603.0
4976.0,20662450.0
4595.0,18915447.0
2955.0,12352082.0
2705.0,11586823.0
4908.0,20468337.0
1488.0,6403772.0
3042.0,12860072.0
1577.0,7563800.0
3394.0,14161024.0
959.0,3977853.0
3364.0,14461177.0
3427.0,14378526.0
2213.0,9369896.0
3315.0,13396006.0
1009.0,4201225.0
2861.0,11804671.0
4520.0,18840148.0
683.0,2945562.0
3328.0,13961127.0
4796.0,20374849.0
1491.0,6548395.0
1216.0,5054040.0
482.0,2114244.0
2320.0,9133899.0
3891.0,16436574.0
3544.0,15200704.0
2493.0,10197674.0
575.0,2641653.0
3104.0,12901208.0
769.0,9300884.0
2218.0,9742856.0
2501.0,10494332.0
3890.0,16598045.0
2179.0,8566015.0
1764.0,7225849.0
4862.0,20633879.0
3742.0,15753723.0
4076.0,17064040.0
,12050393.0
472.0,1732993.0
3362.0,14485572.0
1259.0,5224026.0
4256.0,17630478.0
4538.0,18834581.0
2824.0,11836335.0
1464.0,6020857.0
2617.0,11149248.0
4417.0,18537489.0
2659.0,11061005.0
4151.0,17540218.0
2486.0,10282338.0
768.0,3373000.0
3204.0,13554718.0
550.0,2395573.0
1534.0,6335416.0
3184.0,13183917.0
4564.0,19411412.0
2746.0,11717416.0
2650.0,10827604.0
460.0,1802152.0
3410.0,14723913.0
4301.0,18359402.0
1737.0,6944394.0
1584.0,6656367.0
4826.0,20394901.0
1951.0,8492291.0
4833.0,20336737.0
2029.0,8666958.0
,7532803.0
1926.0,8408908.0
2073.0,8652369.0
1761.0,7409868.0
1973.0,8059184.0
3086.0,12879261.0
4770.0,19911776.0
2766.0,11560614.0
4157.0,17431126.0
2834.0,12146808.0
2393.0,10155397.0
1269.0,4945819.0
,6103918.0
2311.0,9541566.0
1002.0,3881580.0
4221.0,17385521.0
1090.0,4628933.0
893.0,4068876.0
889.0,3670557.0
2956.0,12696380.0
4885.0,20542702.0
694.0,2268117.0
4427.0,18777045.0
3243.0,13457948.0
3312.0,13667239.0
2117.0,9076767.0
2996.0,12623358.0
2273.0,9526420.0
3658.0,15392716.0
3217.0,13257273.0
844.0,4075788.0
4041.0,17023972.0
4858.0,20451192.0
1141.0,4766086.0
2441.0,9767239.0
1079.0,4329430.0
2867.0,11674268.0
4097.0,16811503.0
1758.0,6921131.0
462.0,1749837.0
2959.0,12433945.0
4169.0,17083142.0
4751.0,20164153.0
534.0,2332038.0
4044.0,16915287.0
2535.0,11295628.0
3678.0,15375420.0
1222.0,5371863.0
3474.0,14653640.0
3381.0,14631821.0
520.0,2509375.0
2037.0,8465400.0
1324.0,5481696.0
1044.0,3982375.0
2432.0,10249186.0
3161.0,13472592.0
2468.0,10347038.0
641.0,3112382.0
3068.0,12929133.0
1202.0,5422623.0
4564.0,19119857.0
595.0,2151139.0
2587.0,10677903.0
3915.0,16433340.0
2730.0,11241136.0
2759.0,11091280.0
4006.0,16224499.0
676.0,3143372.0
460.0,2047600.0
3790.0,16000698.0
2313.0,9765107.0
4327.0,18009170.0
2991.0,12800500.0
966.0,3535417.0
4335.0,17581772.0
1971.0,8217705.0
1600.0,6758909.0
4809.0,19932566.0
3254.0,13188801.0
3295.0,14016200.0
1636.0,6747771.0
536.0,2459427.0
1429.0,6393511.0
2556.0,10254124.0
2994.0,12638795.0
1061.0,4531078.0
2872.0,12285728.0
3077.0,12763376.0
2708.0,11390349.0
486.0,2261300.0
2912.0,12361725.0
3342.0,14504084.0
3173.0,13066064.0
2904.0,12258907.0
3710.0,15556115.0
2100.0,8758045.0
4070.0,17270442.0
3100.0,13054693.0
4029.0,16602015.0
4990.0,21243812.0
,8774478.0
14514.0,61399725.0
4087.0,17383536.0
996.0,4119143.0
4945.0,20707240.0
884.0,4023540.0
2911.0,11994016.0
,14382334.0
4784.0,20158913.0
1120.0,4255775.0
898.0,3876212.0
2073.0,8847506.0
3467.0,14487482.0
514.0,2581212.0
3379.0,14530192.0
2136.0,8737736.0
4011.0,17042929.0
2653.0,11437962.0
2694.0,11339631.0
4030.0,16796457.0
546.0,1960564.0
4382.0,18236932.0
3853.0,15856648.0
4907.0,20883140.0
2810.0,11725458.0
536.0,2407696.0
3760.0,16170091.0
3405.0,14364654.0
3952.0,16951522.0
418.0,1650432.0
2642.0,11212337.0
848.0,3623222.0
2348.0,9651145.0
1345.0,5556199.0
4636.0,19895757.0
2320.0,9640539.0
3377.0,42607565.0
4588.0,19165729.0
4415.0,18317121.0
638.0,2816377.0
604.0,2721238.0
3007.0,12736839.0
4740.0,19785157.0
3788.0,15927355.0
3372.0,14067819.0
4790.0,19683951.0
3087.0,56064834.0
4566.0,19968199.0
1748.0,7032825.0
4800.0,19603547.0
1216.0,5534383.0
1220.0,5258596.0
592.0,2575782.0
2176.0,9031627.0
4045.0,17056876.0
650.0,2745530.0
2188.0,9582830.0
4100.0,17495086.0
2863.0,12205272.0
1567.0,6376584.0
4293.0,18099288.0
1496.0,6098576.0
3079.0,13300340.0
2247.0,9222905.0
4304.0,18036447.0
904.0,3470772.0
2021.0,8338759.0
2872.0,11909571.0
2946.0,12327384.0
1787.0,7235511.0
3394.0,14619489.0
4216.0,17651081.0
1117.0,4531314.0
3884.0,16543706.0
4834.0,20951520.0
1058.0,4322329.0
4408.0,18440054.0
4924.0,20459312.0
,19661409.0
4164.0,17775411.0
3389.0,14219887.0
2504.0,10385290.0
1655.0,7111188.0
2882.0,12326301.0
783.0,3754813.0
3007.0,55379881.0
593.0,2746301.0
4207.0,17701135.0
4119.0,16779516.0
2981.0,12976861.0
2965.0,12542244.0
3163.0,13466641.0
3198.0,13715495.0
2739.0,11682617.0
,15695102.0
1131.0,4952604.0
3272.0,13891389.0
3520.0,14283048.0
4577.0,19723211.0
3004.0,12503603.0
2782.0,11983070.0
931.0,3809400.0
4716.0,19647237.0
1034.0,4319123.0
2169.0,9746317.0
4204.0,18260683.0
2770.0,11473640.0
402.0,2062603.0
605.0,2548010.0
4535.0,19652494.0
3021.0,13034061.0
,13901717.0
3593.0,15115015.0
3066.0,13059717.0
3706.0,15710252.0
1297.0,5116609.0
1485.0,6299344.0
1679.0,6856296.0
1070.0,4335092.0
1905.0,8335366.0
3975.0,16756125.0
2355.0,9754644.0
649.0,2362239.0
2292.0,9393586.0
,16105967.0
2253.0,9968358.0
3254.0,13352077.0
1903.0,8081029.0
3785.0,16019136.0
3971.0,17044992.0
4192.0,17643863.0
3826.0,16191593.0
443.0,2215230.0
4012.0,16617281.0
3018.0,12912962.0
3563.0,14546409.0
1688.0,7108858.0
3342.0,13965195.0
619.0,2383170.0
2325.0,10056718.0
3372.0,14470954.0
3913.0,16755308.0
2848.0,12075522.0
3871.0,15888426.0
3174.0,13232107.0
1390.0,6139764.0
3346.0,48723018.0
2212.0,9649408.0
1203.0,5146827.0
889.0,3679222.0
3956.0,16025558.0
1893.0,8209394.0
4045.0,16959256.0
3291.0,13446067.0
2105.0,9069818.0
3916.0,16873066.0
3740.0,15968181.0
453.0,2105077.0
2975.0,12775021.0
3991.0,15943011.0
1015.0,4779348.0
1354.0,5449279.0
2833.0,11687402.0
2029.0,8380469.0
3181.0,13253171.0
1049.0,4855922.0
2747.0,11700550.0
4890.0,20334449.0
3678.0,15289454.0
3040.0,13516311.0
4201.0,17750111.0
2961.0,12306653.0
,14839240.0
770.0,2731292.0
1257.0,4944334.0
783.0,3317351.0
4277.0,18296224.0
2952.0,12583222.0
4734.0,20235018.0
4690.0,19867732.0
3125.0,12757247.0
4434.0,18750257.0
3693.0,56198503.0
4651.0,19498170.0
4388.0,18337807.0
1322.0,5507920.0
3315.0,13459075.0
3350.0,13670351.0
3446.0,15235730.0
1374.0,5395359.0
1630.0,6316016.0
2835.0,11690900.0
2214.0,9436539.0
3334.0,14171156.0
1763.0,7097414.0
4340.0,18256975.0
603.0,2369218.0
560.0,2409088.0
4887.0,20437422.0
1168.0,4697387.0
4148.0,17226861.0
,11860461.0
3274.0,13684740.0
4900.0,20557069.0
1007.0,3806851.0
1940.0,8046988.0
3275.0,13678423.0
3591.0,14526157.0
2237.0,9163940.0
1089.0,4332895.0
4159.0,17521722.0
3349.0,14439367.0
2503.0,10526764.0
2799.0,12102512.0
3975.0,16628258.0
4950.0,20901373.0
4599.0,19335839.0
4572.0,19925832.0
4725.0,19799295.0
2778.0,11902344.0
1605.0,6801817.0
4239.0,18141484.0
3135.0,13356644.0
3747.0,15839622.0
2075.0,8372505.0
698.0,10929643.0
1356.0,5510360.0
1514.0,6271046.0
2905.0,12234344.0
1874.0,7686681.0
4860.0,19818839.0
4846.0,20661413.0
4126.0,17463391.0
3871.0,16276275.0
3228.0,13933757.0
3250.0,13408902.0
2906.0,12165930.0
4170.0,17561863.0
3364.0,14004249.0
4994.0,20736101.0
1349.0,5928231.0
3250.0,13735203.0
565.0,9302736.0
3886.0,16074111.0
2909.0,12466794.0
1319.0,5352819.0
513.0,2228766.0
3904.0,16990676.0
1391.0,6097823.0
4239.0,17905566.0
1658.0,7368749.0
3826.0,15898302.0
914.0,3985994.0
3596.0,14853645.0
4834.0,20194276.0
2984.0,13010015.0
467.0,2043499.0
1996.0,8805350.0
4878.0,20456818.0
418.0,2121841.0
3130.0,13161518.0
3921.0,16508335.0
972.0,4089657.0
2658.0,11271772.0
3302.0,13790739.0
1050.0,3993272.0
2987.0,12534687.0
3662.0,15420122.0
1738.0,7790060.0
4034.0,16264657.0
3227.0,14038606.0
2617.0,11305880.0
3939.0,16749485.0
1437.0,6081675.0
4783.0,90797890.0
4378.0,18972845.0
3361.0,14486593.0
3626.0,15304433.0
1498.0,6377300.0
2724.0,11408155.0
1339.0,5802120.0
4116.0,17273894.0
3814.0,16111170.0
1848.0,7893000.0
970.0,4803091.0
3304.0,13603745.0
10340.0,43474812.0
1317.0,5899634.0
2274.0,9798803.0
2078.0,8930834.0
,5166396.0
4901.0,20910573.0
2149.0,8838370.0
4225.0,17523129.0
4588.0,19258100.0
2877.0,11952531.0
3905.0,16424802.0
3875.0,16376399.0
4929.0,20783815.0
1535.0,5709820.0
4400.0,18253316.0
2429.0,10418688.0
606.0,3038289.0
1719.0,7098688.0
1541.0,6352547.0
3090.0,12951255.0
3655.0,15868396.0
489.0,2069915.0
4508.0,18261078.0
3420.0,14900292.0
2257.0,9686892.0
1204.0,4668889.0
1344.0,5491442.0
3189.0,13155125.0
4275.0,17892316.0
2010.0,8888132.0
3323.0,13396487.0
4282.0,17881377.0
3621.0,15241545.0
4791.0,20101377.0
2787.0,11466391.0
1341.0,5989179.0
2966.0,12409564.0
1375.0,5688838.0
1354.0,5790645.0
4377.0,18297723.0
1343.0,5474493.0
2602.0,10650744.0
3727.0,16310418.0
4674.0,19868774.0
2659.0,11053104.0
2228.0,9739005.0
1657.0,7116444.0
864.0,3640354.0
3694.0,15206084.0
1630.0,6597663.0
3054.0,54566706.0
1284.0,5618472.0
4205.0,17249109.0
4256.0,17752903.0
3535.0,15050988.0
1324.0,5894520.0
4989.0,21108128.0
1946.0,8036302.0
1494.0,6345601.0
2811.0,11742967.0
3017.0,12785999.0
1162.0,5323828.0
2723.0,11201930.0
4545.0,19173298.0
3175.0,13305980.0
3555.0,14852156.0
4370.0,18312049.0
2440.0,10642078.0
983.0,4302456.0
4731.0,19726455.0
2503.0,10707490.0
2342.0,9668765.0
4855.0,19854230.0
509.0,1446412.0
591.0,2632435.0
1303.0,5387274.0
1261.0,5595433.0
1483.0,6344737.0
1049.0,4483959.0
4534.0,18907531.0
4011.0,17002693.0
,4816732.0
1436.0,5425420.0
4531.0,18985262.0
2548.0,11105155.0
4265.0,17569354.0
3557.0,14979453.0
3987.0,16540401.0
3694.0,15434515.0
4661.0,19044237.0
2830.0,12181420.0
2279.0,9616979.0
4366.0,17903876.0
4113.0,17400186.0
4526.0,19071600.0
4506.0,18718552.0
2411.0,10716660.0
3773.0,16001429.0
2543.0,11067666.0
2900.0,12131661.0
4981.0,20432695.0
1689.0,6396720.0
1847.0,7453237.0
3599.0,15520162.0
2343.0,9687647.0
3583.0,15360959.0
3616.0,14837267.0
3536.0,14652425.0
3718.0,15460053.0
3182.0,13431947.0
1390.0,5432344.0
2553.0,10484289.0
625.0,2555055.0
1176.0,4536335.0
3237.0,13067522.0
1087.0,4573969.0
929.0,3503554.0
3842.0,16500781.0
2553.0,11095230.0
1694.0,6939768.0
1926.0,8269806.0
3296.0,13863911.0
3503.0,15032941.0
2840.0,11790520.0
4535.0,19200130.0
4202.0,17741936.0
1244.0,5303043.0
846.0,3368429.0
4315.0,18478712.0
3509.0,14615411.0
1634.0,6738563.0
626.0,2413152.0
4543.0,18882667.0
3359.0,14035882.0
2230.0,9500925.0
4179.0,17786806.0
586.0,2499792.0
3277.0,14188282.0
2935.0,12362301.0
2332.0,9255735.0
3324.0,13614462.0
,5451606.0
2432.0,10116793.0
1652.0,6820278.0
2281.0,9290860.0
669.0,2689723.0
2030.0,8410377.0
4805.0,20328179.0
3603.0,15059210.0
1974.0,8673750.0
3292.0,13629915.0
2095.0,8860330.0
3658.0,14866869.0
3662.0,70776412.0
5024.0,20676282.0
619.0,2770808.0
452.0,1346209.0
2157.0,8749339.0
2066.0,8928562.0
3185.0,13846297.0
1119.0,3884907.0
805.0,3054051.0
2694.0,11863662.0
471.0,2020806.0
2453.0,9992959.0
1629.0,7284909.0
1967.0,8437026.0
4082.0,17177406.0
3353.0,13507454.0
4882.0,21133196.0
1098.0,4690314.0
,5056302.0
748.0,3580123.0
4308.0,17818594.0
707.0,2641333.0
3816.0,15735234.0
2734.0,11368827.0
3209.0,13485831.0
3958.0,16815642.0
4878.0,20112287.0
3877.0,16374386.0
3086.0,12780432.0
3385.0,14184591.0
675.0,3197743.0
2947.0,12525257.0
3164.0,13461632.0
736.0,2906366.0
,10544241.0
3379.0,14393424.0
4976.0,20771757.0
4368.0,18687927.0
1310.0,5672684.0
2396.0,9684297.0
3529.0,14881807.0
4604.0,19046349.0
4157.0,16847389.0
727.0,2923592.0
2199.0,9576011.0
714.0,3441107.0
3945.0,16415783.0
1534.0,6357176.0
3146.0,13632041.0
,8265195.0
555.0,2477842.0
2124.0,8962643.0
3743.0,15938035.0
1286.0,5392244.0
3473.0,15045454.0
3205.0,13425136.0
1121.0,4667579.0
1312.0,4893742.0
3757.0,16096829.0
1270.0,5045179.0
4508.0,18222590.0
897.0,3713736.0
2156.0,8953719.0
1517.0,6506355.0
3809.0,16192541.0
3228.0,13309277.0
2047.0,9413374.0
3383.0,14148199.0
542.0,1769940.0
3161.0,13751045.0
3835.0,16325522.0
2831.0,12012859.0
4912.0,20499809.0
2248.0,9455347.0
3096.0,12352627.0
2117.0,8810085.0
3472.0,15319435.0
1467.0,5875095.0
3186.0,13434232.0
4191.0,80581040.0
1688.0,6933390.0
4271.0,17558642.0
2206.0,9393396.0
1904.0,8061550.0
3708.0,15182707.0
3351.0,14100686.0
471.0,2015329.0
2090.0,8830477.0
1744.0,7580979.0
3703.0,16022113.0
3513.0,14570446.0
1282.0,5292493.0
4634.0,19410821.0
12236.0,51000054.0
1904.0,7694462.0
2863.0,12193573.0
6709.0,28757151.0
1132.0,4442508.0
2148.0,9709562.0
4324.0,17990894.0
823.0,3820170.0
3878.0,16416411.0
1991.0,8420633.0
4885.0,20388898.0
4837.0,20320153.0
892.0,3533125.0
591.0,2765902.0
898.0,4106959.0
1656.0,6760050.0
2368.0,9453459.0
4722.0,19734045.0
2586.0,11457737.0
,5176787.0
3620.0,15550037.0
1873.0,7588258.0
1486.0,6095338.0
4599.0,19222583.0
,9199471.0
4474.0,18839241.0
2442.0,10010874.0
672.0,3107083.0
1429.0,6028563.0
3618.0,15639865.0
4469.0,18266582.0
1451.0,5934875.0
9254.0,38743198.0
1973.0,8425564.0
3590.0,14951393.0
4788.0,20626324.0
4197.0,17572171.0
3689.0,15222175.0
4147.0,17369120.0
2505.0,10423310.0
707.0,3247874.0
3759.0,15664258.0
3576.0,14563079.0
1651.0,6987456.0
3147.0,13022145.0
1917.0,7704971.0
1778.0,7474375.0
2361.0,9876565.0
4705.0,19694899.0
3263.0,13782727.0
3056.0,12661534.0
2894.0,12189581.0
4967.0,20684524.0
4405.0,18747675.0
3963.0,16637472.0
1322.0,6077328.0
4632.0,19305935.0
,20527547.0
3359.0,14446713.0
583.0,2609466.0
3758.0,15825732.0
1798.0,7652417.0
3196.0,13575459.0
,4020560.0
1673.0,7022190.0
3367.0,14362544.0
3449.0,14460375.0
1496.0,5987776.0
1705.0,7778533.0
,21777856.0
3481.0,14346744.0
4647.0,19444084.0
1428.0,5826687.0
2377.0,9833964.0
3754.0,16026933.0
2911.0,12126713.0
670.0,3388829.0
1586.0,6131193.0
4955.0,20802096.0
4600.0,18920552.0
4164.0,17587042.0
2798.0,11885826.0
4929.0,20971508.0
4635.0,19098899.0
13202.0,55578448.0
2111.0,8604160.0
2630.0,11074739.0
528.0,2085019.0
1669.0,6630437.0
4072.0,17319087.0
2001.0,8326629.0
4370.0,18611280.0
4644.0,19783504.0
1027.0,4706799.0
4197.0,17475359.0
,9986126.0
3952.0,16958600.0
2741.0,11543046.0
3614.0,15583459.0
649.0,2370964.0
3325.0,14171603.0
1374.0,5783732.0
,7232563.0
1383.0,5712114.0
1288.0,5076432.0
3337.0,14214539.0
2517.0,10453782.0
3072.0,12965839.0
1726.0,7828925.0
870.0,3492941.0
2387.0,9936087.0
490.0,2009117.0
929.0,3783511.0
4459.0,18618817.0
3173.0,13535912.0
2086.0,9158209.0
591.0,2521164.0
2386.0,10243159.0
4023.0,16844765.0
2585.0,10797605.0
4840.0,20208038.0
1408.0,5684196.0
4183.0,17939516.0
,19581025.0
4687.0,19868714.0
,31909153.0
3708.0,15587363.0
2116.0,8886958.0
710.0,2733276.0
4938.0,20635578.0
1660.0,6651428.0
4332.0,18199430.0
3668.0,14877429.0
984.0,4115471.0
3199.0,13631081.0
759.0,3183912.0
3266.0,13507138.0
2411.0,9931410.0
4406.0,18867646.0
,8552460.0
3164.0,13542175.0
1290.0,5700807.0
1131.0,4616481.0
4361.0,18015717.0
2904.0,12390623.0
1014.0,4001636.0
4206.0,17488070.0
